home_score,away_score,home_team_id,away_team_id
1,1,VfL Wolfsburg,Hamburger SV
3,0,Bayer Leverkusen,Nurnberg
0,0,Hertha BSC,Augsburg
1,0,Borussia Monchengladbach,SC Freiburg
4,4,Hoffenheim,Werder Bremen
3,0,Schalke 04,VfB Stuttgart
2,0,Bayern Munich,Eintracht Braunschweig
2,0,Hannover 96,Eintracht Frankfurt
0,3,SC Freiburg,VfL Wolfsburg
0,7,Werder Bremen,Bayern Munich
1,2,Eintracht Frankfurt,Hoffenheim
0,2,Eintracht Braunschweig,Hertha BSC
1,1,Nurnberg,Mainz 05
2,1,Borussia Monchengladbach,Schalke 04
4,2,VfB Stuttgart,Hannover 96
0,1,Hamburger SV,Augsburg
0,1,Borussia Dortmund,Bayer Leverkusen
0,1,Bayer Leverkusen,Eintracht Frankfurt
0,0,Mainz 05,Borussia Monchengladbach
3,2,Hertha BSC,Werder Bremen
4,1,Augsburg,Eintracht Braunschweig
3,3,Hannover 96,Nurnberg
3,1,VfL Wolfsburg,VfB Stuttgart
2,0,Schalke 04,SC Freiburg
3,1,Bayern Munich,Hamburger SV
2,2,Hoffenheim,Borussia Dortmund
1,0,Eintracht Braunschweig,Hoffenheim
1,0,Werder Bremen,Bayer Leverkusen
2,3,Hamburger SV,Mainz 05
2,2,Borussia Monchengladbach,VfL Wolfsburg
1,2,Borussia Dortmund,Hertha BSC
0,0,Nurnberg,Schalke 04
1,1,Eintracht Frankfurt,Augsburg
1,2,VfB Stuttgart,Bayern Munich
2,1,SC Freiburg,Hannover 96
1,2,VfB Stuttgart,Mainz 05
0,3,Hamburger SV,Schalke 04
2,2,Borussia Dortmund,Augsburg
1,0,Eintracht Frankfurt,Hertha BSC
0,0,Werder Bremen,Eintracht Braunschweig
1,3,VfL Wolfsburg,Hannover 96
0,2,Borussia Monchengladbach,Bayern Munich
3,2,SC Freiburg,Bayer Leverkusen
4,0,Nurnberg,Hoffenheim
3,1,Augsburg,Werder Bremen
3,1,Hannover 96,Borussia Monchengladbach
2,0,Mainz 05,SC Freiburg
5,0,Bayern Munich,Eintracht Frankfurt
2,1,Bayer Leverkusen,VfB Stuttgart
1,3,Hertha BSC,Nurnberg
1,2,Eintracht Braunschweig,Borussia Dortmund
3,0,Hoffenheim,Hamburger SV
2,1,Schalke 04,VfL Wolfsburg
0,1,Borussia Monchengladbach,Bayer Leverkusen
1,1,SC Freiburg,Hoffenheim
0,3,Hamburger SV,Hertha BSC
1,4,VfB Stuttgart,Augsburg
0,2,Nurnberg,Bayern Munich
2,0,Schalke 04,Hannover 96
1,5,Werder Bremen,Borussia Dortmund
3,0,VfL Wolfsburg,Mainz 05
3,0,Eintracht Frankfurt,Eintracht Braunschweig
2,0,Mainz 05,Hannover 96
1,2,Bayer Leverkusen,Schalke 04
4,1,Hoffenheim,VfB Stuttgart
4,0,Borussia Dortmund,Eintracht Frankfurt
4,2,Eintracht Braunschweig,Hamburger SV
1,2,Hertha BSC,VfL Wolfsburg
4,0,Bayern Munich,SC Freiburg
1,1,Werder Bremen,Borussia Monchengladbach
0,1,Augsburg,Nurnberg
2,4,SC Freiburg,Augsburg
0,4,Hannover 96,Bayern Munich
0,0,Schalke 04,Mainz 05
2,2,Borussia Monchengladbach,Hoffenheim
2,1,Nurnberg,Eintracht Braunschweig
1,2,VfB Stuttgart,Hertha BSC
0,0,Eintracht Frankfurt,Werder Bremen
3,0,Hamburger SV,Borussia Dortmund
3,1,VfL Wolfsburg,Bayer Leverkusen
1,1,Eintracht Braunschweig,Borussia Monchengladbach
2,1,Eintracht Frankfurt,VfB Stuttgart
3,0,Borussia Dortmund,Nurnberg
6,2,Hoffenheim,VfL Wolfsburg
5,1,Bayern Munich,Schalke 04
1,0,Werder Bremen,Hamburger SV
1,1,Augsburg,Hannover 96
0,0,Hertha BSC,SC Freiburg
0,1,Bayer Leverkusen,Mainz 05
4,0,Schalke 04,Hoffenheim
1,2,Borussia Monchengladbach,Augsburg
0,2,Nurnberg,Werder Bremen
0,1,SC Freiburg,Borussia Dortmund
1,1,Hamburger SV,Eintracht Frankfurt
1,6,VfL Wolfsburg,Bayern Munich
2,2,VfB Stuttgart,Eintracht Braunschweig
1,1,Mainz 05,Hertha BSC
1,1,Hannover 96,Bayer Leverkusen
1,1,Werder Bremen,VfB Stuttgart
1,1,Eintracht Braunschweig,VfL Wolfsburg
1,2,Augsburg,Schalke 04
1,2,Borussia Dortmund,Borussia Monchengladbach
2,1,Hamburger SV,Nurnberg
2,4,Hoffenheim,Mainz 05
2,1,Bayern Munich,Bayer Leverkusen
0,3,Hertha BSC,Hannover 96
1,4,Eintracht Frankfurt,SC Freiburg
1,0,VfB Stuttgart,Hamburger SV
3,0,Borussia Monchengladbach,Hertha BSC
2,5,Nurnberg,Eintracht Frankfurt
2,3,Bayer Leverkusen,Hoffenheim
0,2,Mainz 05,Bayern Munich
3,1,Schalke 04,Eintracht Braunschweig
1,1,VfL Wolfsburg,Augsburg
3,1,SC Freiburg,Werder Bremen
0,3,Hannover 96,Borussia Dortmund
0,0,Borussia Dortmund,Schalke 04
2,0,Nurnberg,VfB Stuttgart
3,1,Hoffenheim,Hannover 96
1,0,Eintracht Frankfurt,Borussia Monchengladbach
1,3,Werder Bremen,VfL Wolfsburg
1,3,Hertha BSC,Bayern Munich
3,1,Eintracht Braunschweig,Mainz 05
1,1,Hamburger SV,SC Freiburg
1,3,Augsburg,Bayer Leverkusen
1,2,Hannover 96,Werder Bremen
2,1,VfL Wolfsburg,Eintracht Frankfurt
3,2,SC Freiburg,Nurnberg
2,0,Schalke 04,Hertha BSC
3,0,Mainz 05,Augsburg
2,3,VfB Stuttgart,Borussia Dortmund
3,1,Borussia Monchengladbach,Hamburger SV
3,3,Bayern Munich,Hoffenheim
1,1,Bayer Leverkusen,Eintracht Braunschweig
2,0,VfB Stuttgart,SC Freiburg
1,1,Werder Bremen,Schalke 04
2,0,Eintracht Frankfurt,Mainz 05
3,0,Eintracht Braunschweig,Hannover 96
0,2,Nurnberg,Borussia Monchengladbach
1,0,Augsburg,Bayern Munich
2,1,Borussia Dortmund,VfL Wolfsburg
2,1,Hamburger SV,Bayer Leverkusen
1,1,Hertha BSC,Hoffenheim
1,1,Borussia Monchengladbach,VfB Stuttgart
2,0,Hoffenheim,Augsburg
2,1,Bayer Leverkusen,Hertha BSC
2,1,Hannover 96,Hamburger SV
0,3,Bayern Munich,Borussia Dortmund
2,0,Schalke 04,Eintracht Frankfurt
4,1,VfL Wolfsburg,Nurnberg
3,0,Mainz 05,Werder Bremen
2,0,SC Freiburg,Eintracht Braunschweig
3,1,VfB Stuttgart,Schalke 04
4,2,Borussia Dortmund,Mainz 05
1,3,Hamburger SV,VfL Wolfsburg
0,2,Eintracht Braunschweig,Bayern Munich
3,1,Werder Bremen,Hoffenheim
2,3,Eintracht Frankfurt,Hannover 96
1,4,Nurnberg,Bayer Leverkusen
0,0,Augsburg,Hertha BSC
4,2,SC Freiburg,Borussia Monchengladbach
2,0,Hertha BSC,Eintracht Braunschweig
5,2,Bayern Munich,Werder Bremen
0,0,Hoffenheim,Eintracht Frankfurt
3,1,Augsburg,Hamburger SV
2,2,Bayer Leverkusen,Borussia Dortmund
2,2,VfL Wolfsburg,SC Freiburg
0,0,Hannover 96,VfB Stuttgart
0,1,Schalke 04,Borussia Monchengladbach
2,0,Mainz 05,Nurnberg
2,0,Werder Bremen,Hertha BSC
3,2,Borussia Dortmund,Hoffenheim
0,2,Nurnberg,Hannover 96
1,4,Hamburger SV,Bayern Munich
3,1,Borussia Monchengladbach,Mainz 05
0,2,Eintracht Frankfurt,Bayer Leverkusen
0,1,Eintracht Braunschweig,Augsburg
0,2,SC Freiburg,Schalke 04
1,2,VfB Stuttgart,VfL Wolfsburg
2,1,Augsburg,Eintracht Frankfurt
3,1,Hoffenheim,Eintracht Braunschweig
3,1,VfL Wolfsburg,Borussia Monchengladbach
0,4,Hertha BSC,Borussia Dortmund
1,0,Bayern Munich,VfB Stuttgart
3,2,Mainz 05,Hamburger SV
3,2,Hannover 96,SC Freiburg
2,1,Bayer Leverkusen,Werder Bremen
4,1,Schalke 04,Nurnberg
2,1,Hannover 96,Schalke 04
2,0,Hoffenheim,Augsburg
2,2,Paderborn,Mainz 05
2,2,Hertha BSC,Werder Bremen
0,2,Borussia Dortmund,Bayer Leverkusen
0,0,FC Koln,Hamburger SV
1,0,Eintracht Frankfurt,SC Freiburg
2,1,Bayern Munich,VfL Wolfsburg
1,1,Borussia Monchengladbach,VfB Stuttgart
0,2,VfB Stuttgart,FC Koln
0,3,Hamburger SV,Paderborn
2,3,Augsburg,Borussia Dortmund
1,1,Werder Bremen,Hoffenheim
0,0,Mainz 05,Hannover 96
2,2,VfL Wolfsburg,Eintracht Frankfurt
1,1,Schalke 04,Bayern Munich
4,2,Bayer Leverkusen,Hertha BSC
0,0,SC Freiburg,Borussia Monchengladbach
0,0,Paderborn,FC Koln
3,3,Bayer Leverkusen,Werder Bremen
2,0,Bayern Munich,VfB Stuttgart
1,3,Hertha BSC,Mainz 05
3,1,Borussia Dortmund,SC Freiburg
0,1,Eintracht Frankfurt,Augsburg
4,1,Borussia Monchengladbach,Schalke 04
1,1,Hoffenheim,VfL Wolfsburg
2,0,Hannover 96,Hamburger SV
4,2,Augsburg,Werder Bremen
2,2,SC Freiburg,Hertha BSC
2,2,Schalke 04,Eintracht Frankfurt
0,2,VfB Stuttgart,Hoffenheim
2,0,Paderborn,Hannover 96
0,0,Hamburger SV,Bayern Munich
2,0,Mainz 05,Borussia Dortmund
4,1,VfL Wolfsburg,Bayer Leverkusen
0,0,FC Koln,Borussia Monchengladbach
3,3,Hoffenheim,SC Freiburg
0,3,Werder Bremen,Schalke 04
2,2,Eintracht Frankfurt,Mainz 05
1,0,Hertha BSC,VfL Wolfsburg
2,2,Borussia Dortmund,VfB Stuttgart
1,0,Hannover 96,FC Koln
4,0,Bayern Munich,Paderborn
1,0,Bayer Leverkusen,Augsburg
1,0,Borussia Monchengladbach,Hamburger SV
1,2,Paderborn,Borussia Monchengladbach
1,2,Hamburger SV,Eintracht Frankfurt
1,0,Augsburg,Hertha BSC
2,1,VfL Wolfsburg,Werder Bremen
0,0,SC Freiburg,Bayer Leverkusen
1,0,VfB Stuttgart,Hannover 96
0,2,FC Koln,Bayern Munich
0,0,Mainz 05,Hoffenheim
2,1,Schalke 04,Borussia Dortmund
2,2,Bayer Leverkusen,Paderborn
3,2,Hertha BSC,VfB Stuttgart
1,1,Werder Bremen,SC Freiburg
1,1,Borussia Monchengladbach,Mainz 05
1,0,VfL Wolfsburg,Augsburg
0,1,Borussia Dortmund,Hamburger SV
2,1,Hoffenheim,Schalke 04
4,0,Bayern Munich,Hannover 96
3,2,Eintracht Frankfurt,FC Koln
2,1,Mainz 05,Augsburg
1,2,SC Freiburg,VfL Wolfsburg
3,3,VfB Stuttgart,Bayer Leverkusen
2,0,Schalke 04,Hertha BSC
3,1,Paderborn,Eintracht Frankfurt
1,1,Hamburger SV,Hoffenheim
6,0,Bayern Munich,Werder Bremen
0,3,Hannover 96,Borussia Monchengladbach
2,1,FC Koln,Borussia Dortmund
3,0,Hertha BSC,Hamburger SV
2,0,Augsburg,SC Freiburg
4,5,Eintracht Frankfurt,VfB Stuttgart
0,1,Borussia Dortmund,Hannover 96
0,1,Werder Bremen,FC Koln
0,0,Borussia Monchengladbach,Bayern Munich
1,0,Bayer Leverkusen,Schalke 04
3,0,VfL Wolfsburg,Mainz 05
1,0,Hoffenheim,Paderborn
0,4,VfB Stuttgart,VfL Wolfsburg
1,2,Mainz 05,Werder Bremen
3,1,Borussia Monchengladbach,Hoffenheim
3,1,Paderborn,Hertha BSC
2,1,Bayern Munich,Borussia Dortmund
0,1,FC Koln,SC Freiburg
1,0,Hannover 96,Eintracht Frankfurt
1,0,Hamburger SV,Bayer Leverkusen
1,0,Schalke 04,Augsburg
0,4,Eintracht Frankfurt,Bayern Munich
0,0,Bayer Leverkusen,Mainz 05
0,2,Hertha BSC,Hannover 96
2,0,Werder Bremen,VfB Stuttgart
1,0,Borussia Dortmund,Borussia Monchengladbach
2,0,SC Freiburg,Schalke 04
3,0,Augsburg,Paderborn
3,4,Hoffenheim,FC Koln
2,0,VfL Wolfsburg,Hamburger SV
1,3,Hannover 96,Bayer Leverkusen
2,2,Paderborn,Borussia Dortmund
3,2,Schalke 04,VfL Wolfsburg
1,3,Borussia Monchengladbach,Eintracht Frankfurt
2,0,Hamburger SV,Werder Bremen
4,0,Bayern Munich,Hoffenheim
0,1,VfB Stuttgart,Augsburg
2,2,Mainz 05,SC Freiburg
1,2,FC Koln,Hertha BSC
4,0,Werder Bremen,Paderborn
5,1,Bayer Leverkusen,FC Koln
4,3,Hoffenheim,Hannover 96
1,0,VfL Wolfsburg,Borussia Monchengladbach
2,0,Eintracht Frankfurt,Borussia Dortmund
1,4,SC Freiburg,VfB Stuttgart
0,1,Hertha BSC,Bayern Munich
4,1,Schalke 04,Mainz 05
3,1,Augsburg,Hamburger SV
1,1,Paderborn,SC Freiburg
0,4,VfB Stuttgart,Schalke 04
1,0,Borussia Dortmund,Hoffenheim
1,3,Hannover 96,VfL Wolfsburg
2,1,Hamburger SV,Mainz 05
1,0,Bayern Munich,Bayer Leverkusen
5,2,Eintracht Frankfurt,Werder Bremen
3,2,Borussia Monchengladbach,Hertha BSC
1,2,FC Koln,Augsburg
3,2,Hoffenheim,Eintracht Frankfurt
0,4,Augsburg,Bayern Munich
1,0,Hertha BSC,Borussia Dortmund
1,1,Bayer Leverkusen,Borussia Monchengladbach
1,1,VfL Wolfsburg,Paderborn
0,0,SC Freiburg,Hamburger SV
1,1,Mainz 05,VfB Stuttgart
3,3,Werder Bremen,Hannover 96
1,2,Schalke 04,FC Koln
4,1,Borussia Monchengladbach,Werder Bremen
0,1,Hoffenheim,Bayer Leverkusen
2,2,Borussia Dortmund,VfL Wolfsburg
2,0,Hannover 96,Augsburg
4,4,Eintracht Frankfurt,Hertha BSC
0,1,Hamburger SV,VfB Stuttgart
1,2,Paderborn,Schalke 04
2,0,Bayern Munich,SC Freiburg
0,0,FC Koln,Mainz 05
1,1,Bayer Leverkusen,Eintracht Frankfurt
1,2,Mainz 05,Bayern Munich
0,5,Hertha BSC,Hoffenheim
2,1,Werder Bremen,Borussia Dortmund
2,2,SC Freiburg,Hannover 96
0,0,VfB Stuttgart,Paderborn
2,1,VfL Wolfsburg,FC Koln
2,1,Augsburg,Borussia Monchengladbach
0,0,Schalke 04,Hamburger SV
0,1,VfB Stuttgart,Borussia Monchengladbach
5,0,Mainz 05,Paderborn
4,1,SC Freiburg,Eintracht Frankfurt
3,1,Augsburg,Hoffenheim
4,1,VfL Wolfsburg,Bayern Munich
2,0,Werder Bremen,Hertha BSC
1,0,Schalke 04,Hannover 96
0,0,Bayer Leverkusen,Borussia Dortmund
0,2,Hamburger SV,FC Koln
0,1,Borussia Dortmund,Augsburg
0,1,Hertha BSC,Bayer Leverkusen
0,0,FC Koln,VfB Stuttgart
1,2,Hoffenheim,Werder Bremen
1,0,Borussia Monchengladbach,SC Freiburg
0,3,Paderborn,Hamburger SV
1,1,Hannover 96,Mainz 05
1,1,Bayern Munich,Schalke 04
1,1,Eintracht Frankfurt,VfL Wolfsburg
0,2,Mainz 05,Hertha BSC
3,0,VfL Wolfsburg,Hoffenheim
0,2,VfB Stuttgart,Bayern Munich
2,2,Augsburg,Eintracht Frankfurt
0,3,SC Freiburg,Borussia Dortmund
1,0,Schalke 04,Borussia Monchengladbach
2,1,Hamburger SV,Hannover 96
2,1,Werder Bremen,Bayer Leverkusen
0,0,FC Koln,Paderborn
8,0,Bayern Munich,Hamburger SV
0,2,Hertha BSC,SC Freiburg
2,1,Hoffenheim,VfB Stuttgart
4,2,Borussia Dortmund,Mainz 05
3,2,Werder Bremen,Augsburg
4,5,Bayer Leverkusen,VfL Wolfsburg
1,0,Borussia Monchengladbach,FC Koln
1,2,Hannover 96,Paderborn
1,0,Eintracht Frankfurt,Schalke 04
1,1,FC Koln,Hannover 96
3,1,Mainz 05,Eintracht Frankfurt
0,6,Paderborn,Bayern Munich
1,1,Hamburger SV,Borussia Monchengladbach
2,1,VfL Wolfsburg,Hertha BSC
2,3,VfB Stuttgart,Borussia Dortmund
1,1,SC Freiburg,Hoffenheim
1,1,Schalke 04,Werder Bremen
2,2,Augsburg,Bayer Leverkusen
3,0,Borussia Dortmund,Schalke 04
1,0,Hertha BSC,Augsburg
1,0,Bayer Leverkusen,SC Freiburg
1,1,Hannover 96,VfB Stuttgart
3,5,Werder Bremen,VfL Wolfsburg
2,0,Borussia Monchengladbach,Paderborn
2,1,Eintracht Frankfurt,Hamburger SV
4,1,Bayern Munich,FC Koln
2,0,Hoffenheim,Mainz 05
2,2,Mainz 05,Borussia Monchengladbach
1,3,Hannover 96,Bayern Munich
0,1,SC Freiburg,Werder Bremen
0,0,VfB Stuttgart,Hertha BSC
0,0,Hamburger SV,Borussia Dortmund
4,2,FC Koln,Eintracht Frankfurt
3,1,Schalke 04,Hoffenheim
1,0,Augsburg,VfL Wolfsburg
0,3,Paderborn,Bayer Leverkusen
3,0,Hoffenheim,Hamburger SV
4,0,Eintracht Frankfurt,Paderborn
3,0,VfL Wolfsburg,SC Freiburg
2,0,Borussia Monchengladbach,Hannover 96
0,0,Borussia Dortmund,FC Koln
4,0,Bayer Leverkusen,VfB Stuttgart
0,4,Werder Bremen,Bayern Munich
0,2,Augsburg,Mainz 05
2,2,Hertha BSC,Schalke 04
3,1,VfB Stuttgart,Eintracht Frankfurt
2,0,SC Freiburg,Augsburg
1,1,Mainz 05,VfL Wolfsburg
0,1,Hamburger SV,Hertha BSC
2,3,Hannover 96,Borussia Dortmund
0,1,Schalke 04,Bayer Leverkusen
1,1,FC Koln,Werder Bremen
0,2,Bayern Munich,Borussia Monchengladbach
0,0,Paderborn,Hoffenheim
2,0,Hertha BSC,Paderborn
2,2,Eintracht Frankfurt,Hannover 96
1,4,Hoffenheim,Borussia Monchengladbach
1,0,SC Freiburg,FC Koln
0,1,Borussia Dortmund,Bayern Munich
4,0,Bayer Leverkusen,Hamburger SV
0,0,Werder Bremen,Mainz 05
3,1,VfL Wolfsburg,VfB Stuttgart
0,0,Augsburg,Schalke 04
3,2,VfB Stuttgart,Werder Bremen
0,2,Hamburger SV,VfL Wolfsburg
3,2,FC Koln,Hoffenheim
1,1,Hannover 96,Hertha BSC
2,1,Paderborn,Augsburg
3,0,Bayern Munich,Eintracht Frankfurt
0,0,Schalke 04,SC Freiburg
3,1,Borussia Monchengladbach,Borussia Dortmund
2,3,Mainz 05,Bayer Leverkusen
0,0,Eintracht Frankfurt,Borussia Monchengladbach
2,1,Augsburg,VfB Stuttgart
3,0,Borussia Dortmund,Paderborn
0,0,Hertha BSC,FC Koln
4,0,Bayer Leverkusen,Hannover 96
1,0,Werder Bremen,Hamburger SV
0,2,Hoffenheim,Bayern Munich
2,3,SC Freiburg,Mainz 05
1,1,VfL Wolfsburg,Schalke 04
1,2,Hannover 96,Hoffenheim
3,2,Hamburger SV,Augsburg
1,1,FC Koln,Bayer Leverkusen
2,2,VfB Stuttgart,SC Freiburg
2,0,Borussia Dortmund,Eintracht Frankfurt
2,0,Mainz 05,Schalke 04
2,2,Paderborn,Werder Bremen
1,0,Bayern Munich,Hertha BSC
1,0,Borussia Monchengladbach,VfL Wolfsburg
1,2,Hertha BSC,Borussia Monchengladbach
1,2,SC Freiburg,Paderborn
0,0,Augsburg,FC Koln
2,0,Bayer Leverkusen,Bayern Munich
1,1,Hoffenheim,Borussia Dortmund
2,2,VfL Wolfsburg,Hannover 96
1,0,Werder Bremen,Eintracht Frankfurt
3,2,Schalke 04,VfB Stuttgart
1,2,Mainz 05,Hamburger SV
2,0,VfB Stuttgart,Mainz 05
1,1,Hannover 96,Werder Bremen
2,0,FC Koln,Schalke 04
1,3,Paderborn,VfL Wolfsburg
2,0,Borussia Dortmund,Hertha BSC
3,0,Borussia Monchengladbach,Bayer Leverkusen
1,1,Hamburger SV,SC Freiburg
0,1,Bayern Munich,Augsburg
3,1,Eintracht Frankfurt,Hoffenheim
0,2,Werder Bremen,Borussia Monchengladbach
0,0,Hertha BSC,Eintracht Frankfurt
2,1,VfL Wolfsburg,Borussia Dortmund
2,0,Bayer Leverkusen,Hoffenheim
1,2,Augsburg,Hannover 96
1,0,Schalke 04,Paderborn
2,1,SC Freiburg,Bayern Munich
2,1,VfB Stuttgart,Hamburger SV
2,0,Mainz 05,FC Koln
1,3,Borussia Monchengladbach,Augsburg
2,0,Bayern Munich,Mainz 05
2,1,Hannover 96,SC Freiburg
2,1,Eintracht Frankfurt,Bayer Leverkusen
3,2,Borussia Dortmund,Werder Bremen
1,2,Paderborn,VfB Stuttgart
2,0,Hamburger SV,Schalke 04
2,2,FC Koln,VfL Wolfsburg
2,1,Hoffenheim,Hertha BSC
2,2,Darmstadt 98,Hannover 96
2,1,Bayer Leverkusen,Hoffenheim
1,3,VfB Stuttgart,FC Koln
0,1,Mainz 05,Ingolstadt
0,1,Augsburg,Hertha BSC
2,1,VfL Wolfsburg,Eintracht Frankfurt
4,0,Borussia Dortmund,Borussia Monchengladbach
5,0,Bayern Munich,Hamburger SV
0,3,Werder Bremen,Schalke 04
1,1,FC Koln,VfL Wolfsburg
1,1,Hertha BSC,Werder Bremen
0,1,Hannover 96,Bayer Leverkusen
1,1,Eintracht Frankfurt,Augsburg
1,2,Hoffenheim,Bayern Munich
0,4,Ingolstadt,Borussia Dortmund
1,1,Schalke 04,Darmstadt 98
3,2,Hamburger SV,VfB Stuttgart
1,2,Borussia Monchengladbach,Mainz 05
0,0,Darmstadt 98,Hoffenheim
2,1,FC Koln,Hamburger SV
1,4,VfB Stuttgart,Eintracht Frankfurt
2,1,Werder Bremen,Borussia Monchengladbach
0,1,Augsburg,Ingolstadt
3,1,Borussia Dortmund,Hertha BSC
3,0,Mainz 05,Hannover 96
3,0,VfL Wolfsburg,Schalke 04
3,0,Bayern Munich,Bayer Leverkusen
0,0,Ingolstadt,VfL Wolfsburg
1,3,Hoffenheim,Werder Bremen
2,1,Schalke 04,Mainz 05
6,2,Eintracht Frankfurt,FC Koln
2,1,Bayern Munich,Augsburg
2,1,Hertha BSC,VfB Stuttgart
0,1,Bayer Leverkusen,Darmstadt 98
2,4,Hannover 96,Borussia Dortmund
0,3,Borussia Monchengladbach,Hamburger SV
0,1,VfB Stuttgart,Schalke 04
3,1,Mainz 05,Hoffenheim
0,1,Werder Bremen,Ingolstadt
0,0,Hamburger SV,Eintracht Frankfurt
3,0,Borussia Dortmund,Bayer Leverkusen
1,0,FC Koln,Borussia Monchengladbach
2,0,Augsburg,Hannover 96
0,3,Darmstadt 98,Bayern Munich
2,0,VfL Wolfsburg,Hertha BSC
5,1,Bayern Munich,VfL Wolfsburg
1,0,Bayer Leverkusen,Mainz 05
1,3,Hannover 96,VfB Stuttgart
0,1,Ingolstadt,Hamburger SV
4,2,Borussia Monchengladbach,Augsburg
2,0,Hertha BSC,FC Koln
1,1,Hoffenheim,Borussia Dortmund
2,1,Darmstadt 98,Werder Bremen
2,0,Schalke 04,Eintracht Frankfurt
0,3,Werder Bremen,Bayer Leverkusen
1,3,VfB Stuttgart,Borussia Monchengladbach
1,1,FC Koln,Ingolstadt
0,1,Hamburger SV,Schalke 04
1,1,Eintracht Frankfurt,Hertha BSC
1,3,Augsburg,Hoffenheim
2,2,Borussia Dortmund,Darmstadt 98
0,3,Mainz 05,Bayern Munich
1,1,VfL Wolfsburg,Hannover 96
3,0,Hertha BSC,Hamburger SV
5,1,Bayern Munich,Borussia Dortmund
1,0,Hannover 96,Werder Bremen
0,3,Schalke 04,FC Koln
2,0,Borussia Monchengladbach,VfL Wolfsburg
2,2,Hoffenheim,VfB Stuttgart
2,3,Darmstadt 98,Mainz 05
1,1,Bayer Leverkusen,Augsburg
2,0,Ingolstadt,Eintracht Frankfurt
0,1,Werder Bremen,Bayern Munich
1,5,Eintracht Frankfurt,Borussia Monchengladbach
4,2,VfL Wolfsburg,Hoffenheim
2,1,Schalke 04,Hertha BSC
0,2,Mainz 05,Borussia Dortmund
0,2,Augsburg,Darmstadt 98
0,1,FC Koln,Hannover 96
1,0,VfB Stuttgart,Ingolstadt
0,0,Hamburger SV,Bayer Leverkusen
4,0,Bayern Munich,FC Koln
0,1,Ingolstadt,Hertha BSC
0,1,Hoffenheim,Hamburger SV
5,1,Borussia Dortmund,Augsburg
1,2,Hannover 96,Eintracht Frankfurt
1,3,Mainz 05,Werder Bremen
4,3,Bayer Leverkusen,VfB Stuttgart
3,1,Borussia Monchengladbach,Schalke 04
0,1,Darmstadt 98,VfL Wolfsburg
1,4,Hertha BSC,Borussia Monchengladbach
2,1,VfL Wolfsburg,Bayer Leverkusen
1,3,Werder Bremen,Borussia Dortmund
0,0,FC Koln,Hoffenheim
2,0,VfB Stuttgart,Darmstadt 98
1,2,Hamburger SV,Hannover 96
0,0,Eintracht Frankfurt,Bayern Munich
1,1,Schalke 04,Ingolstadt
3,3,Augsburg,Mainz 05
1,2,Bayer Leverkusen,FC Koln
1,2,Augsburg,Werder Bremen
2,0,Mainz 05,VfL Wolfsburg
0,0,Borussia Monchengladbach,Ingolstadt
1,3,Hannover 96,Hertha BSC
0,0,Hoffenheim,Eintracht Frankfurt
3,2,Borussia Dortmund,Schalke 04
1,1,Darmstadt 98,Hamburger SV
4,0,Bayern Munich,VfB Stuttgart
3,1,Hamburger SV,Borussia Dortmund
3,1,Ingolstadt,Darmstadt 98
1,3,Schalke 04,Bayern Munich
0,4,VfB Stuttgart,Augsburg
0,0,FC Koln,Mainz 05
2,1,Borussia Monchengladbach,Hannover 96
1,3,Eintracht Frankfurt,Bayer Leverkusen
1,0,Hertha BSC,Hoffenheim
6,0,VfL Wolfsburg,Werder Bremen
4,1,Borussia Dortmund,VfB Stuttgart
4,0,Hannover 96,Ingolstadt
0,0,Augsburg,VfL Wolfsburg
2,0,Bayern Munich,Hertha BSC
2,1,Mainz 05,Eintracht Frankfurt
0,0,Darmstadt 98,FC Koln
1,3,Werder Bremen,Hamburger SV
3,3,Hoffenheim,Borussia Monchengladbach
1,1,Bayer Leverkusen,Schalke 04
1,1,VfB Stuttgart,Werder Bremen
3,1,Borussia Monchengladbach,Bayern Munich
1,2,VfL Wolfsburg,Borussia Dortmund
1,3,Hamburger SV,Mainz 05
0,1,FC Koln,Augsburg
3,1,Schalke 04,Hannover 96
1,1,Ingolstadt,Hoffenheim
2,1,Hertha BSC,Bayer Leverkusen
0,1,Eintracht Frankfurt,Darmstadt 98
2,0,Bayern Munich,Ingolstadt
0,0,Mainz 05,VfB Stuttgart
1,1,Werder Bremen,FC Koln
4,1,Borussia Dortmund,Eintracht Frankfurt
0,4,Darmstadt 98,Hertha BSC
1,0,Hoffenheim,Hannover 96
1,1,VfL Wolfsburg,Hamburger SV
5,0,Bayer Leverkusen,Borussia Monchengladbach
2,1,Augsburg,Schalke 04
0,1,Ingolstadt,Bayer Leverkusen
3,2,Borussia Monchengladbach,Darmstadt 98
2,1,Eintracht Frankfurt,Werder Bremen
2,1,FC Koln,Borussia Dortmund
0,1,Hannover 96,Bayern Munich
1,0,Schalke 04,Hoffenheim
0,1,Hamburger SV,Augsburg
2,0,Hertha BSC,Mainz 05
3,1,VfB Stuttgart,VfL Wolfsburg
1,3,Schalke 04,Werder Bremen
1,2,Hannover 96,Darmstadt 98
0,0,Hertha BSC,Augsburg
3,2,Eintracht Frankfurt,VfL Wolfsburg
1,0,Ingolstadt,Mainz 05
1,2,Hamburger SV,Bayern Munich
1,3,Borussia Monchengladbach,Borussia Dortmund
1,3,FC Koln,VfB Stuttgart
1,1,Hoffenheim,Bayer Leverkusen
